epochs,accuracy,loss
127,0.9793833333333334,0.07883834093809128
128,0.9794,0.07838600873947144
129,0.9792,0.07821538299322128
130,0.9794666666666667,0.07756169140338898
131,0.9799333333333333,0.07666611671447754
132,0.9797666666666667,0.07578490674495697
133,0.9800333333333333,0.07503163814544678
134,0.9803333333333333,0.0746496319770813
135,0.9808666666666667,0.07449395209550858
136,0.9808333333333333,0.07416562736034393
137,0.9809666666666667,0.07352744787931442
138,0.9811833333333333,0.0723905861377716
139,0.9810833333333333,0.07174983620643616
140,0.9813833333333334,0.07112821191549301
141,0.9813833333333334,0.07051309198141098
142,0.9819,0.06990313529968262
143,0.9822166666666666,0.06956346333026886
144,0.9824666666666667,0.0688893049955368
145,0.9824333333333334,0.06849311292171478
146,0.9827666666666667,0.06805186718702316
147,0.9825666666666667,0.06793533265590668
148,0.9825166666666667,0.06757768243551254
149,0.98265,0.06750934571027756
150,0.9829333333333333,0.06710213422775269
151,0.9833333333333333,0.0662180483341217
152,0.9833166666666666,0.0655050054192543
153,0.9834166666666667,0.06493909657001495
154,0.9832166666666666,0.0641888901591301
155,0.9837833333333333,0.06344844400882721
156,0.9834333333333334,0.06308159232139587
157,0.9837333333333333,0.06284168362617493
158,0.9842166666666666,0.062149666249752045
159,0.9842666666666666,0.06227554380893707
160,0.9842833333333333,0.062392499297857285
161,0.984,0.062333621084690094
162,0.98405,0.061826854944229126
163,0.9842,0.06134413182735443
164,0.9841666666666666,0.06121993064880371
165,0.9846833333333334,0.06087510287761688
166,0.9847166666666667,0.06045731157064438
167,0.9845666666666667,0.060327380895614624
168,0.98485,0.059747058898210526
169,0.9850166666666667,0.05898350104689598
170,0.9849666666666667,0.05860953405499458
171,0.9850333333333333,0.058286089450120926
172,0.9852333333333333,0.057972270995378494
173,0.9853166666666666,0.057565558701753616
174,0.98575,0.05700402706861496
175,0.9857333333333334,0.0565132275223732
176,0.9861333333333333,0.05589351803064346
177,0.9864166666666667,0.05503862351179123
178,0.9862666666666666,0.054717548191547394
179,0.9868333333333333,0.054364997893571854
180,0.9866,0.054150670766830444
181,0.9868166666666667,0.054004643112421036
182,0.98675,0.05363330990076065
183,0.9867666666666667,0.05314066261053085
184,0.9868666666666667,0.05307946726679802
185,0.9872333333333333,0.052722398191690445
186,0.9874,0.05189364776015282
187,0.9875333333333334,0.05166349560022354
188,0.9878833333333333,0.05134541913866997
189,0.9876166666666667,0.051439445465803146
190,0.9874666666666667,0.051409803330898285
191,0.9874,0.05092664062976837
192,0.9878,0.050523653626441956
193,0.9878833333333333,0.05018069967627525
194,0.9879,0.05002988129854202
195,0.9875833333333334,0.05013091862201691
196,0.9878333333333333,0.04973362386226654
197,0.9877333333333334,0.049801722168922424
198,0.9877,0.049845241010189056
199,0.9879,0.049413055181503296
200,0.9878333333333333,0.049119602888822556
201,0.98785,0.048599328845739365
202,0.9884833333333334,0.04798082262277603
203,0.9887666666666667,0.047291919589042664
204,0.98895,0.046683378517627716
205,0.9892166666666666,0.04679463431239128
206,0.98885,0.04669718071818352
207,0.9888833333333333,0.04680842161178589
208,0.9887666666666667,0.04649502784013748
209,0.9888333333333333,0.046261195093393326
210,0.9889666666666667,0.04599006474018097
211,0.9891166666666666,0.04562303423881531
212,0.9891666666666666,0.04542041942477226
213,0.9890833333333333,0.045030999928712845
214,0.9891333333333333,0.044946588575839996
215,0.9893333333333333,0.044991329312324524
216,0.9892,0.0449376255273819
217,0.9893,0.044342294335365295
218,0.9896666666666667,0.04369138553738594
219,0.98975,0.043434761464595795
220,0.9898,0.043472569435834885
221,0.9899333333333333,0.043542321771383286
222,0.9898166666666667,0.0435926653444767
223,0.9900666666666667,0.04305523633956909
224,0.9902833333333333,0.042701780796051025
225,0.9900666666666667,0.04276585951447487
226,0.9905166666666667,0.04263119027018547
227,0.9904166666666666,0.04239274188876152
228,0.9903833333333333,0.04215015843510628
229,0.9902833333333333,0.04200002923607826
230,0.99055,0.04162861779332161
231,0.9906166666666667,0.04165481775999069
232,0.99055,0.04157616198062897
233,0.9907333333333334,0.041071467101573944
234,0.9909666666666667,0.04057563096284866
235,0.9909666666666667,0.04045765474438667
236,0.9909,0.040356505662202835
237,0.9907833333333333,0.04002996161580086
238,0.9907833333333333,0.03992965444922447
239,0.99055,0.03991468995809555
240,0.9907333333333334,0.03965764865279198
241,0.99075,0.039291732013225555
242,0.9907333333333334,0.03915800526738167
243,0.991,0.03898007795214653
244,0.991,0.03897501155734062
245,0.9908333333333333,0.039004597812891006
246,0.9909333333333333,0.03904490917921066
247,0.9911,0.03886127099394798
248,0.9911166666666666,0.038530267775058746
249,0.9913666666666666,0.03808761388063431
250,0.9914333333333334,0.037956397980451584
251,0.99125,0.0379222072660923
252,0.9913,0.03775911405682564
253,0.9912833333333333,0.037645068019628525
254,0.9914333333333334,0.03763919696211815
255,0.9913833333333333,0.03762487322092056
256,0.9912333333333333,0.03772107511758804
257,0.9911333333333333,0.037735212594270706
258,0.9912,0.0375056192278862
259,0.9915166666666667,0.03728853911161423
260,0.9917166666666667,0.03700537234544754
261,0.99155,0.03672949969768524
262,0.9916333333333334,0.03650659695267677
263,0.9917166666666667,0.03644981607794762
264,0.9916666666666667,0.03618841618299484
265,0.9919166666666667,0.0358685739338398
266,0.99195,0.035654351115226746
267,0.9917666666666667,0.035636529326438904
268,0.9917166666666667,0.03588252514600754
269,0.9918333333333333,0.03586335480213165
270,0.9918166666666667,0.03576471284031868
271,0.9921833333333333,0.03540489450097084
272,0.9920333333333333,0.035180818289518356
273,0.9921,0.034975845366716385
274,0.9923333333333333,0.03497200459241867
275,0.9923833333333333,0.034866176545619965
276,0.9923666666666666,0.0345967598259449
277,0.9924166666666666,0.03448110073804855
278,0.9923666666666666,0.03405926749110222
279,0.9925333333333334,0.03408655524253845
280,0.9926,0.033615339547395706
281,0.9926833333333334,0.0334039069712162
282,0.9923,0.033336807042360306
283,0.9923666666666666,0.03308448940515518
284,0.9925166666666667,0.03300745412707329
